latitude,longitude,price,name,summary
37.75297177,-122.4128058,$211.00 ,Sunny Mission 2BD - Victorian house,"Beautiful single family house in Sunny Mission with 2 bedroom (two real queen beds), living room, huge kitchen and a nice sunny terrace.  1880 Victorian house, with Internet, laundry, and a huge kitchen. A few minutes walk from the BART, and MUNI."
37.75833813,-122.4229128,$125.00 ,1-Br Mission (Near Dolores Park) - Holidays,"One bedroom in Mission District. Perfect for Holiday/New Years trip. My place is close to Dolores Park and all Mission Bars/Restaurants/Boutiques. You‰Ûªll like it because of the high ceilings, the location, and the coziness."
37.76040329,-122.415501,$85.00 ,Cozy Full Apart with parking,"Hi, My apart is available for few days Dec 17th-Jan 5th in case you are looking for something temporary.  Best Regards, Fathi"
37.75753955,-122.4106128,$97.00 ,SUNNY ROOM/PRIVATE BATH/LIVINGROOM!,"Sunny Bedroom & Livingroom in one of the best  neighborhoods in the Mission ! On a quiet street but within a block or two of some of San Francisco's hottest restaurants, bars & cafes. Transportation is also just a block away."
37.75271742,-122.4093401,$117.00 ,Private Garden Artist Space,
37.76059363,-122.4185532,$500.00 ,Lovely Place!,Lovely Place!
37.74851144,-122.4172331,$65.00 ,Spacious room near Valencia St,"Your room is both a cozy and spacious area equally suited for resting, working, reading or writing. With a well-stocked bookshelf, a pair of Logitech speakers, a Tempurpedic mattress and enough pillows to build a fort, you'll feel right at home."
37.75842278,-122.4119598,$318.00 ,"Sunny&Quiet 2BDR loft, Top location","Sunny loft in the heart of the most walkable and vibrant district in San Francisco. You are steps away from nice renowned restaurants and popular bars. Despite being located in such a lively area, the loft is a quiet place to work, relax and unwind if needed. Only a 15 minutes walk to Bart station and well served by buses.  We've got a flat screen TV to enjoy Netflix, a large modern kitchen, and a separate full bath on each floor, plus a lovely roof deck."
37.75996482,-122.4179394,$150.00 ,Great room in the heart of Mission,"Steps from amazing restaurants, bars and retail right in the Mission District. Safe entry, spacious bedroom and bathroom."
37.76403193,-122.4248225,$75.00 ,Private room in heart of Mission,"A cozy li'll room with full-size bed in a 2BR furnished house, in the heart of the best neighborhood in San Francisco. You'll be sharing the space with my housemate (30/M). He's typically out and about, but you'll know someone local if you need that."
37.74964663,-122.4175526,$100.00 ,2 Lofted Beds in Community House!,"Diverse & eclectic house -- 5 live here, and we are happy to share our home with you! You might come home to find us conversing, sharing food, relaxing to a movie, or anything. We are very laid back, and can provide a good homebase for your journey."
37.76945631,-122.4227033,$285.00 ,Chic Sunny Mission Apartment,"Sun-drenched 1 BR apt in the vibrant Mission Dolores neighborhood, adjacent to Castro and Hayes Valley, with easy access to BART and multiple Muni lines. Apt features an open kitchen/living area with a breakfast bar and a separate small bedroom."
37.7682995,-122.4253431,$375.00 ,3 bedroom w Garden - Luxury Mission,"3 Bed Hse 2000sf -large new modern 3 bed/3 bath house with west facing large private garden and Koi pond.  Modern kitchen, grill in the large yard, private sauna. Directv, wifi, 2000+ square feet, dog negotiable. Garage parking +$50 per day"
37.7644722,-122.418478,$89.00 ,Private Bedroom in Mission,Get ready to stay in one of San Francisco's most iconic neighborhoods! This private bedroom offers a connected bathroom. Private and perfect for couples. Conveniently located to public transit and within walking distance to great attractions.
37.76896906,-122.4108756,$150.00 ,Modern Private Room with Bath,Master suite with private bath in a new apartment shared by me! Everything is eco friendly natural organic! Very clean! Kitchen is fully stocked with all the newest appliances. Super fast gigabyte internet. Roku Smart TV in suite. Unlimited great tasting water. Giant Projector! _Â¢èÀ__ù´èà»_ü_Œ__ç_ã_ÏÜŒèÜ!
37.7594018,-122.4181344,$125.00 ,Beautiful and spacious house in the Mission,"Our place is in the heart of The Mission! A very short walk to all the best restaurants, bars, shops, and parks (including Dolores Park). It is a 6 bedroom house! All the other roommates are down to earth explorers of life willing to band together with a sense of community and find fun. You are welcome to utilize the desk in the room as well as the guest account on the iMac. Washer and dryer are also at your disposal."
37.75991582,-122.4191283,$127.00 ,Charming Apartment in the Mission District,"Charming one bedroom on a quiet street in the hip and vibrant Mission District. Close to the best restaurants the city has to offer. Convenient to public transportation, the San Francisco Airport, and the East Bay. Perfect for couples or a single traveler."
37.75446376,-122.4224758,$75.00 ,"Cozy Room for One or Two, Great Neighborhood","Our cozy room is perfect for one or two travelers in San Francisco. We bring a delicious continental breakfast to your door each morning. The kitchen is not available. So, you'll be taking the rest of your meals out. There are plenty of places to have a great meal near by! Check my guidebook for a few places  we love within walking distance. We're near several public transportation hubs as well. Plus, we live in a great walking neighborhood."
37.74984557,-122.4239428,"$1,500.00 ",Classic SF Victorian in Noe/Mission,Perfect spot for your Superbowl 50 stay.  Walking distance to hundreds of restaurants in very desirable Mission District.  Easy freeway access south.  Top floor flat of classic SF Victorian.
37.7614406,-122.4213018,$139.00 ,Stay in the heart of The Mission,Our beautiful apartment is the perfect place for a weekend get away or brief business stay. It is located two blocks away from Dolores Park and surrounded by 40 restaurants and bars. Easy access to public transportation and only 15 min away from the airport. (two block away from Bart).
37.75327879,-122.4118102,$69.00 ,Cozy private bedroom in the Mission District,"My place is close to Philz Coffee, Dynamo Donut & Coffee, Humphry Slocombe, Beretta, and Taquerias El Farolito. You‰Ûªll love my place because of the neighborhood and the comfy bed. My place is good for couples, solo adventurers, and business traveler. There are two housemates who run their owns startups. One of them will greet you. You will have access to wifi. 24th Street BART station is a couple of blocks away."
37.75017197,-122.41734,$65.00 ,Cozy room in the Mission,"Stay in the vibrant mission district, home to some of the best food, art, and night life in the city and conveniently situated next to the 24th Bart. Our apartment has a full bathroom, kitchen, living room, and small back patio. The bedroom is cozy."
37.74936883,-122.4223664,$110.00 ,Private Room in Valencia Corridor (Mission),"My place is close to The Valencia Corridor with all the best shops and restaurants in the Mission. You're a 15 minute walk from Dolores Park. To top it off, you can get the best burrito in the world 4 minutes from here at La Taqueria. Plus you'll love how close we are to BART. If you want to quickly get downtown or even to Oakland/Berkeley, we are a 6 minute walk from the 24th Street BART Station. This place is a good find because it's quiet and so close to all the action."
37.7660067,-122.4183305,$148.00 ,Cozy place near by Mission dolores ,"This one bedroom place definitely makes you feel just like a home.  It's near by everything such as bart startion, mission dolores park, whole foods and safeway"
37.74866918,-122.4213935,$165.00 ,Exquisite top-floor flat in Mission,"Beautifully furnished, sunny Edwardian flat with period features in favorite SF foodie neighborhood --the Mission. Quiet yet steps away from best restaurants, cafes and stores on Valencia. Great access to subway and highways."
37.76864954,-122.42457,$189.00 ,Mission/Castro Home Sweet SF Home!,
37.76601194,-122.4229685,$150.00 ,Bedroom in the Heart of the Mission,Enchanting and cozy br facing West w/ window. Plush and comfy Full size bed. Room has a radiator and can be very warm. There is also a desk. Access to the huge Living Room and Kitchen.
37.75845746,-122.4086654,$250.00 ,Sunny and Spacious Two Bdrm in 1895 Victorian Home,"Located in a residential part of the Mission district, this is a lovely apartment in a two-floor victorian house. Spacious living room with window-wall facing a quiet garden in the back. Kitchen, dining room, and bathroom were recently remodeled."
37.757922,-122.4141182,$250.00 ,Charming Victorian in the heart of the Mission,"The House is the upper unit in a Victorian built in 1903.  Situated in the heart of the Mission, it has two bedrooms, one bath and comfortably sleeps six.  It also boasts a sizable kitchen/dining area, a spacious living room and in-house laundry. It shares a lush yard with seating among the trees (including a giant sequoia) and foliage. The neighborhood offers some of the best eating & drinking in San Francisco within walking distance. Convenient access to public transit is also nearby."
37.75877365,-122.4108145,$120.00 ,Private Bed & Bath in heart of SF,"We have a private guest room with a queen sized bed and private bathroom in the heart of San Francisco's Mission District.  Easy transportation citywide via BART and Muni. Surrounded by great restaurants, Sightglass coffee right on our corner :)"
